Name;K;M;M1;N;N1;T;X0;eps;h;n;r0;repetition;rho;sigma;tau;tipo;average;max;min;timeSGD
r0:1-rho:0.9-M:1-K:0.0005-tau:0.5-n:4;0,0005;1;1000000;200;200;2;0,5;0,01;0,01;4;1;10;0,9;0,5;0,5;lagrange;4136,9;4999;820;1.477.656.580.279.940
r0:1-rho:0.9-M:1-K:0.0005-tau:0.5-n:3;0,0005;1;1000000;200;200;2;0,5;0,01;0,01;3;1;10;0,9;0,5;0,5;lagrange;3609;4999;402;13.031.993.962.300.400
r0:1-rho:0.9-M:1-K:0.0005-tau:0.1-n:8;0,0005;1;1000000;200;200;2;0,5;0,01;0,01;8;1;10;0,9;0,5;0,1;lagrange;4838,6;4999;3395;17.321.735.411.199.900
r0:1-rho:0.9-M:1-K:0.0005-tau:0.1-n:7;0,0005;1;1000000;200;200;2;0,5;0,01;0,01;7;1;10;0,9;0,5;0,1;lagrange;4643,9;4999;1448;16.623.662.339.099.900
r0:1-rho:0.9-M:1-K:0.0005-tau:0.1-n:6;0,0005;1;1000000;200;200;2;0,5;0,01;0,01;6;1;10;0,9;0,5;0,1;lagrange;4117,8;4999;1582;14.711.481.716.300.400
r0:1-rho:0.9-M:1-K:0.0005-tau:0.1-n:5;0,0005;1;1000000;200;200;2;0,5;0,01;0,01;5;1;10;0,9;0,5;0,1;lagrange;4570,1;4999;710;16.377.343.175.100.300
r0:1-rho:0.9-M:1-K:0.0005-tau:0.1-n:4;0,0005;1;1000000;200;200;2;0,5;0,01;0,01;4;1;10;0,9;0,5;0,1;lagrange;2802,7;4999;261;10.011.262.820.500.200
r0:1-rho:0.9-M:1-K:0.0005-tau:0.1-n:3;0,0005;1;1000000;200;200;2;0,5;0,01;0,01;3;1;10;0,9;0,5;0,1;lagrange;2669,9;4999;55;9.546.095.483.400.130
r0:1-rho:0.9-M:1-K:0.0007-tau:1-n:8;0,0007;1;1000000;200;200;2;0,5;0,01;0,01;8;1;10;0,9;0,5;1;lagrange;4621,1;4999;1220;1.657.829.407.600.000
r0:1-rho:0.9-M:1-K:0.0007-tau:1-n:7;0,0007;1;1000000;200;200;2;0,5;0,01;0,01;7;1;10;0,9;0,5;1;lagrange;4877,3;4999;3782;17.479.850.093.599.800
r0:1-rho:0.9-M:1-K:0.0007-tau:1-n:6;0,0007;1;1000000;200;200;2;0,5;0,01;0,01;6;1;10;0,9;0,5;1;lagrange;4999;4999;4999;18.015.864.793.900.200
r0:1-rho:0.9-M:1-K:0.0007-tau:1-n:5;0,0007;1;1000000;200;200;2;0,5;0,01;0,01;5;1;10;0,9;0,5;1;lagrange;4132,2;4999;695;14.780.350.445.400.100
r0:1-rho:0.9-M:1-K:0.0007-tau:1-n:4;0,0007;1;1000000;200;200;2;0,5;0,01;0,01;4;1;10;0,9;0,5;1;lagrange;3324,6;4999;235;11.898.014.005.400.100
r0:1-rho:0.9-M:1-K:0.0007-tau:1-n:3;0,0007;1;1000000;200;200;2;0,5;0,01;0,01;3;1;10;0,9;0,5;1;lagrange;2458,8;4999;351;8.783.799.105.900.100
r0:1-rho:0.9-M:1-K:0.0007-tau:0.5-n:8;0,0007;1;1000000;200;200;2;0,5;0,01;0,01;8;1;10;0,9;0,5;0,5;lagrange;4999;4999;4999;17.924.285.145.499.700
r0:1-rho:0.9-M:1-K:0.0007-tau:0.5-n:7;0,0007;1;1000000;200;200;2;0,5;0,01;0,01;7;1;10;0,9;0,5;0,5;lagrange;3675,3;4999;159;13.219.411.919.800.000
r0:1-rho:0.9-M:1-K:0.0007-tau:0.5-n:6;0,0007;1;1000000;200;200;2;0,5;0,01;0,01;6;1;10;0,9;0,5;0,5;lagrange;3645,6;4999;424;13.054.967.067.400.100
r0:1-rho:0.9-M:1-K:0.0007-tau:0.5-n:5;0,0007;1;1000000;200;200;2;0,5;0,01;0,01;5;1;10;0,9;0,5;0,5;lagrange;3675,8;4999;605;1.314.852.370.239.960
r0:1-rho:0.9-M:1-K:0.0007-tau:0.5-n:4;0,0007;1;1000000;200;200;2;0,5;0,01;0,01;4;1;10;0,9;0,5;0,5;lagrange;3127,3;4999;321;1.116.577.113.989.980
r0:1-rho:0.9-M:1-K:0.0007-tau:0.5-n:3;0,0007;1;1000000;200;200;2;0,5;0,01;0,01;3;1;10;0,9;0,5;0,5;lagrange;3654,5;4999;125;13.115.018.082.699.600
r0:1-rho:0.9-M:1-K:0.0007-tau:0.1-n:8;0,0007;1;1000000;200;200;2;0,5;0,01;0,01;8;1;10;0,9;0,5;0,1;lagrange;4256,1;4999;1192;15.238.534.080.400.100
r0:1-rho:0.9-M:1-K:0.0007-tau:0.1-n:7;0,0007;1;1000000;200;200;2;0,5;0,01;0,01;7;1;10;0,9;0,5;0,1;lagrange;4698,2;4999;1991;16.800.070.193.000.200
r0:1-rho:0.9-M:1-K:0.0007-tau:0.1-n:6;0,0007;1;1000000;200;200;2;0,5;0,01;0,01;6;1;10;0,9;0,5;0,1;lagrange;4574;4999;749;16.381.077.184.100.200
r0:1-rho:0.9-M:1-K:0.0007-tau:0.1-n:5;0,0007;1;1000000;200;200;2;0,5;0,01;0,01;5;1;10;0,9;0,5;0,1;lagrange;4011,8;4999;445;1.435.128.658.120.010
r0:1-rho:0.9-M:1-K:0.0007-tau:0.1-n:4;0,0007;1;1000000;200;200;2;0,5;0,01;0,01;4;1;10;0,9;0,5;0,1;lagrange;4187,5;4999;678;15.064.939.945.599.300
r0:1-rho:0.9-M:1-K:0.0007-tau:0.1-n:3;0,0007;1;1000000;200;200;2;0,5;0,01;0,01;3;1;10;0,9;0,5;0,1;lagrange;2630,4;4999;181;9.423.740.224.799.980
r0:1-rho:0.9-M:1-K:0.001-tau:1-n:8;0,001;1;1000000;200;200;2;0,5;0,01;0,01;8;1;10;0,9;0,5;1;lagrange;3893;4999;138;13.934.299.982.299.800
r0:1-rho:0.9-M:1-K:0.001-tau:1-n:7;0,001;1;1000000;200;200;2;0,5;0,01;0,01;7;1;10;0,9;0,5;1;lagrange;4853,7;4999;3546;17.366.924.455.799.700
r0:1-rho:0.9-M:1-K:0.001-tau:1-n:6;0,001;1;1000000;200;200;2;0,5;0,01;0,01;6;1;10;0,9;0,5;1;lagrange;3372,8;4999;174;1.208.416.138.570.020
r0:1-rho:0.9-M:1-K:0.001-tau:1-n:5;0,001;1;1000000;200;200;2;0,5;0,01;0,01;5;1;10;0,9;0,5;1;lagrange;3222;4999;327;11.529.385.726.100.000
r0:1-rho:0.9-M:1-K:0.001-tau:1-n:4;0,001;1;1000000;200;200;2;0,5;0,01;0,01;4;1;10;0,9;0,5;1;lagrange;3971,1;4999;1124;14.171.786.720.900.100
r0:1-rho:0.9-M:1-K:0.001-tau:1-n:3;0,001;1;1000000;200;200;2;0,5;0,01;0,01;3;1;10;0,9;0,5;1;lagrange;3511,6;4999;310;12.589.307.139.299.400
