Name;K;M;M1;N;N1;T;X0;eps;h;n;r0;repetition;rho;sigma;tau;tipo;average;max;min;timeSGD
r0:5-rho:0.9-M:1000-K:0.0007-tau:0.5-n:8;0,0007;1000;1000000;200;200;2;0,5;0,01;0,01;8;5;10;0,9;0,5;0,5;lagrange;7;9;4;0,337872571
r0:5-rho:0.9-M:1000-K:0.0007-tau:0.5-n:7;0,0007;1000;1000000;200;200;2;0,5;0,01;0,01;7;5;10;0,9;0,5;0,5;lagrange;5,5;7;4;0,249957773
r0:5-rho:0.9-M:1000-K:0.0007-tau:0.5-n:6;0,0007;1000;1000000;200;200;2;0,5;0,01;0,01;6;5;10;0,9;0,5;0,5;lagrange;6,5;10;5;0,270063532
r0:5-rho:0.9-M:1000-K:0.0007-tau:0.5-n:5;0,0007;1000;1000000;200;200;2;0,5;0,01;0,01;5;5;10;0,9;0,5;0,5;lagrange;7,8;10;6;0,297818651
r0:5-rho:0.9-M:1000-K:0.0007-tau:0.5-n:4;0,0007;1000;1000000;200;200;2;0,5;0,01;0,01;4;5;10;0,9;0,5;0,5;lagrange;8,4;13;7;0,291721196
r0:5-rho:0.9-M:1000-K:0.0007-tau:0.5-n:3;0,0007;1000;1000000;200;200;2;0,5;0,01;0,01;3;5;10;0,9;0,5;0,5;lagrange;11,3;19;8;0,357850403
r0:5-rho:0.9-M:1000-K:0.0007-tau:0.1-n:8;0,0007;1000;1000000;200;200;2;0,5;0,01;0,01;8;5;10;0,9;0,5;0,1;lagrange;6,9;14;4;0,332352799
r0:5-rho:0.9-M:1000-K:0.0007-tau:0.1-n:7;0,0007;1000;1000000;200;200;2;0,5;0,01;0,01;7;5;10;0,9;0,5;0,1;lagrange;5,5;8;4;0,24951566
r0:5-rho:0.9-M:1000-K:0.0007-tau:0.1-n:6;0,0007;1000;1000000;200;200;2;0,5;0,01;0,01;6;5;10;0,9;0,5;0,1;lagrange;10,5;39;5;0,427291525
r0:5-rho:0.9-M:1000-K:0.0007-tau:0.1-n:5;0,0007;1000;1000000;200;200;2;0,5;0,01;0,01;5;5;10;0,9;0,5;0,1;lagrange;8,1;13;5;0,306845064
r0:5-rho:0.9-M:1000-K:0.0007-tau:0.1-n:4;0,0007;1000;1000000;200;200;2;0,5;0,01;0,01;4;5;10;0,9;0,5;0,1;lagrange;9,5;18;7;0,328815406
r0:5-rho:0.9-M:1000-K:0.0007-tau:0.1-n:3;0,0007;1000;1000000;200;200;2;0,5;0,01;0,01;3;5;10;0,9;0,5;0,1;lagrange;12,2;20;9;0,385394928
r0:5-rho:0.9-M:1000-K:0.001-tau:1-n:8;0,001;1000;1000000;200;200;2;0,5;0,01;0,01;8;5;10;0,9;0,5;1;lagrange;14,4;47;4;0,675864935
r0:5-rho:0.9-M:1000-K:0.001-tau:1-n:7;0,001;1000;1000000;200;200;2;0,5;0,01;0,01;7;5;10;0,9;0,5;1;lagrange;6,5;14;4;0,292686616
r0:5-rho:0.9-M:1000-K:0.001-tau:1-n:6;0,001;1000;1000000;200;200;2;0,5;0,01;0,01;6;5;10;0,9;0,5;1;lagrange;10,6;15;7;0,431711801
r0:5-rho:0.9-M:1000-K:0.001-tau:1-n:5;0,001;1000;1000000;200;200;2;0,5;0,01;0,01;5;5;10;0,9;0,5;1;lagrange;8,3;11;6;0,315207737
r0:5-rho:0.9-M:1000-K:0.001-tau:1-n:4;0,001;1000;1000000;200;200;2;0,5;0,01;0,01;4;5;10;0,9;0,5;1;lagrange;12,7;28;7;0,436381318
r0:5-rho:0.9-M:1000-K:0.001-tau:1-n:3;0,001;1000;1000000;200;200;2;0,5;0,01;0,01;3;5;10;0,9;0,5;1;lagrange;14,6;31;9;0,459461405
r0:5-rho:0.9-M:1000-K:0.001-tau:0.5-n:8;0,001;1000;1000000;200;200;2;0,5;0,01;0,01;8;5;10;0,9;0,5;0,5;lagrange;7,8;18;4;0,373198957
r0:5-rho:0.9-M:1000-K:0.001-tau:0.5-n:7;0,001;1000;1000000;200;200;2;0,5;0,01;0,01;7;5;10;0,9;0,5;0,5;lagrange;6,6;15;4;0,295725955
r0:5-rho:0.9-M:1000-K:0.001-tau:0.5-n:6;0,001;1000;1000000;200;200;2;0,5;0,01;0,01;6;5;10;0,9;0,5;0,5;lagrange;6,9;10;5;0,285262814
r0:5-rho:0.9-M:1000-K:0.001-tau:0.5-n:5;0,001;1000;1000000;200;200;2;0,5;0,01;0,01;5;5;10;0,9;0,5;0,5;lagrange;8,1;13;6;0,307055092
r0:5-rho:0.9-M:1000-K:0.001-tau:0.5-n:4;0,001;1000;1000000;200;200;2;0,5;0,01;0,01;4;5;10;0,9;0,5;0,5;lagrange;10,8;22;7;0,372023327
r0:5-rho:0.9-M:1000-K:0.001-tau:0.5-n:3;0,001;1000;1000000;200;200;2;0,5;0,01;0,01;3;5;10;0,9;0,5;0,5;lagrange;11,3;20;8;0,358737818
r0:5-rho:0.9-M:1000-K:0.001-tau:0.1-n:8;0,001;1000;1000000;200;200;2;0,5;0,01;0,01;8;5;10;0,9;0,5;0,1;lagrange;7,3;12;4;0,349860743
r0:5-rho:0.9-M:1000-K:0.001-tau:0.1-n:7;0,001;1000;1000000;200;200;2;0,5;0,01;0,01;7;5;10;0,9;0,5;0,1;lagrange;6,4;12;4;0,287345543
r0:5-rho:0.9-M:1000-K:0.001-tau:0.1-n:6;0,001;1000;1000000;200;200;2;0,5;0,01;0,01;6;5;10;0,9;0,5;0,1;lagrange;8,5;28;5;0,348371749
r0:5-rho:0.9-M:1000-K:0.001-tau:0.1-n:5;0,001;1000;1000000;200;200;2;0,5;0,01;0,01;5;5;10;0,9;0,5;0,1;lagrange;9,6;22;5;0,361503363
r0:5-rho:0.9-M:1000-K:0.001-tau:0.1-n:4;0,001;1000;1000000;200;200;2;0,5;0,01;0,01;4;5;10;0,9;0,5;0,1;lagrange;8,3;14;7;0,288261126
r0:5-rho:0.9-M:1000-K:0.001-tau:0.1-n:3;0,001;1000;1000000;200;200;2;0,5;0,01;0,01;3;5;10;0,9;0,5;0,1;lagrange;10;16;8;0,318855476
r0:5-rho:0.9-M:1000-K:0-tau:1-n:8;0;1000;1000000;200;200;2;0,5;0,01;0,01;8;5;10;0,9;0,5;1;lagrange;9,3;42;4;0,441204407
r0:5-rho:0.9-M:1000-K:0-tau:1-n:7;0;1000;1000000;200;200;2;0,5;0,01;0,01;7;5;10;0,9;0,5;1;lagrange;10,7;24;5;0,470667622
r0:5-rho:0.9-M:1000-K:0-tau:1-n:6;0;1000;1000000;200;200;2;0,5;0,01;0,01;6;5;10;0,9;0,5;1;lagrange;10,9;22;5;0,444063996
r0:5-rho:0.9-M:1000-K:0-tau:1-n:5;0;1000;1000000;200;200;2;0,5;0,01;0,01;5;5;10;0,9;0,5;1;lagrange;6,9;9;5;0,263716515
r0:5-rho:0.9-M:1000-K:0-tau:1-n:4;0;1000;1000000;200;200;2;0,5;0,01;0,01;4;5;10;0,9;0,5;1;lagrange;8;10;7;0,277809139
r0:5-rho:0.9-M:1000-K:0-tau:1-n:3;0;1000;1000000;200;200;2;0,5;0,01;0,01;3;5;10;0,9;0,5;1;lagrange;10;11;8;0,31852884
r0:5-rho:0.9-M:1000-K:0-tau:0.5-n:8;0;1000;1000000;200;200;2;0,5;0,01;0,01;8;5;10;0,9;0,5;0,5;lagrange;9,2;21;4;0,437047395
r0:5-rho:0.9-M:1000-K:0-tau:0.5-n:7;0;1000;1000000;200;200;2;0,5;0,01;0,01;7;5;10;0,9;0,5;0,5;lagrange;8,2;31;4;0,365410547
r0:5-rho:0.9-M:1000-K:0-tau:0.5-n:6;0;1000;1000000;200;200;2;0,5;0,01;0,01;6;5;10;0,9;0,5;0,5;lagrange;6,4;9;5;0,266245753
r0:5-rho:0.9-M:1000-K:0-tau:0.5-n:5;0;1000;1000000;200;200;2;0,5;0,01;0,01;5;5;10;0,9;0,5;0,5;lagrange;8,8;17;5;0,333293498
r0:5-rho:0.9-M:1000-K:0-tau:0.5-n:4;0;1000;1000000;200;200;2;0,5;0,01;0,01;4;5;10;0,9;0,5;0,5;lagrange;8,5;11;7;0,294968495
r0:5-rho:0.9-M:1000-K:0-tau:0.5-n:3;0;1000;1000000;200;200;2;0,5;0,01;0,01;3;5;10;0,9;0,5;0,5;lagrange;12,6;25;8;0,398605452
r0:5-rho:0.9-M:1000-K:0-tau:0.1-n:8;0;1000;1000000;200;200;2;0,5;0,01;0,01;8;5;10;0,9;0,5;0,1;lagrange;5,6;9;4;0,273018238
r0:5-rho:0.9-M:1000-K:0-tau:0.1-n:7;0;1000;1000000;200;200;2;0,5;0,01;0,01;7;5;10;0,9;0,5;0,1;lagrange;6,7;12;5;0,300715295
r0:5-rho:0.9-M:1000-K:0-tau:0.1-n:6;0;1000;1000000;200;200;2;0,5;0,01;0,01;6;5;10;0,9;0,5;0,1;lagrange;6,6;11;5;0,274283536
r0:5-rho:0.9-M:1000-K:0-tau:0.1-n:5;0;1000;1000000;200;200;2;0,5;0,01;0,01;5;5;10;0,9;0,5;0,1;lagrange;7,7;12;6;0,293040941
r0:5-rho:0.9-M:1000-K:0-tau:0.1-n:4;0;1000;1000000;200;200;2;0,5;0,01;0,01;4;5;10;0,9;0,5;0,1;lagrange;8,4;17;7;0,291409213
r0:5-rho:0.9-M:1000-K:0-tau:0.1-n:3;0;1000;1000000;200;200;2;0,5;0,01;0,01;3;5;10;0,9;0,5;0,1;lagrange;11,5;19;8;0,364348177
r0:5-rho:0.8-M:10000-K:0.0003-tau:1-n:8;0,0003;10000;1000000;200;200;2;0,5;0,01;0,01;8;5;10;0,8;0,5;1;lagrange;4;4;4;26.007.215.800.000.200
r0:5-rho:0.8-M:10000-K:0.0003-tau:1-n:7;0,0003;10000;1000000;200;200;2;0,5;0,01;0,01;7;5;10;0,8;0,5;1;lagrange;4,8;5;4;2.847.310.382.300.200
r0:5-rho:0.8-M:10000-K:0.0003-tau:1-n:6;0,0003;10000;1000000;200;200;2;0,5;0,01;0,01;6;5;10;0,8;0,5;1;lagrange;5,2;6;5;2.774.389.436.199.990
r0:5-rho:0.8-M:10000-K:0.0003-tau:1-n:5;0,0003;10000;1000000;200;200;2;0,5;0,01;0,01;5;5;10;0,8;0,5;1;lagrange;6;6;6;2.847.031.806.100.130
r0:5-rho:0.8-M:10000-K:0.0003-tau:1-n:4;0,0003;10000;1000000;200;200;2;0,5;0,01;0,01;4;5;10;0,8;0,5;1;lagrange;8;8;8;3.365.611.032.399.820
r0:5-rho:0.8-M:10000-K:0.0003-tau:1-n:3;0,0003;10000;1000000;200;200;2;0,5;0,01;0,01;3;5;10;0,8;0,5;1;lagrange;10;11;9;3.709.296.930.900.010
r0:5-rho:0.8-M:10000-K:0.0003-tau:0.5-n:8;0,0003;10000;1000000;200;200;2;0,5;0,01;0,01;8;5;10;0,8;0,5;0,5;lagrange;4;4;4;25.988.422.092.999.800
r0:5-rho:0.8-M:10000-K:0.0003-tau:0.5-n:7;0,0003;10000;1000000;200;200;2;0,5;0,01;0,01;7;5;10;0,8;0,5;0,5;lagrange;4,6;5;4;2.734.356.895.000.010
r0:5-rho:0.8-M:10000-K:0.0003-tau:0.5-n:6;0,0003;10000;1000000;200;200;2;0,5;0,01;0,01;6;5;10;0,8;0,5;0,5;lagrange;5,1;6;5;27.320.291.980.002.300
r0:5-rho:0.8-M:10000-K:0.0003-tau:0.5-n:5;0,0003;10000;1000000;200;200;2;0,5;0,01;0,01;5;5;10;0,8;0,5;0,5;lagrange;6,2;7;6;2.945.212.725.199.960
r0:5-rho:0.8-M:10000-K:0.0003-tau:0.5-n:4;0,0003;10000;1000000;200;200;2;0,5;0,01;0,01;4;5;10;0,8;0,5;0,5;lagrange;8;8;8;33.667.150.684.999.700
r0:5-rho:0.8-M:10000-K:0.0003-tau:0.5-n:3;0,0003;10000;1000000;200;200;2;0,5;0,01;0,01;3;5;10;0,8;0,5;0,5;lagrange;10,4;13;10;3.850.548.865.299.780
r0:5-rho:0.8-M:10000-K:0.0003-tau:0.1-n:8;0,0003;10000;1000000;200;200;2;0,5;0,01;0,01;8;5;10;0,8;0,5;0,1;lagrange;4,1;5;4;26.582.543.642.998.600
r0:5-rho:0.8-M:10000-K:0.0003-tau:0.1-n:7;0,0003;10000;1000000;200;200;2;0,5;0,01;0,01;7;5;10;0,8;0,5;0,1;lagrange;4,6;5;4;27.393.652.708.000.400
r0:5-rho:0.8-M:10000-K:0.0003-tau:0.1-n:6;0,0003;10000;1000000;200;200;2;0,5;0,01;0,01;6;5;10;0,8;0,5;0,1;lagrange;5,2;6;5;27.856.998.024.999.400
r0:5-rho:0.8-M:10000-K:0.0003-tau:0.1-n:5;0,0003;10000;1000000;200;200;2;0,5;0,01;0,01;5;5;10;0,8;0,5;0,1;lagrange;6,1;7;6;28.925.815.284.997.900
r0:5-rho:0.8-M:10000-K:0.0003-tau:0.1-n:4;0,0003;10000;1000000;200;200;2;0,5;0,01;0,01;4;5;10;0,8;0,5;0,1;lagrange;8;8;8;3.366.496.148.999.790
r0:5-rho:0.8-M:10000-K:0.0003-tau:0.1-n:3;0,0003;10000;1000000;200;200;2;0,5;0,01;0,01;3;5;10;0,8;0,5;0,1;lagrange;10;10;10;3.709.423.051.199.700
r0:5-rho:0.8-M:10000-K:0.0005-tau:1-n:8;0,0005;10000;1000000;200;200;2;0,5;0,01;0,01;8;5;10;0,8;0,5;1;lagrange;4;4;4;2.605.452.169.900.300
r0:5-rho:0.8-M:10000-K:0.0005-tau:1-n:7;0,0005;10000;1000000;200;200;2;0,5;0,01;0,01;7;5;10;0,8;0,5;1;lagrange;4,8;5;4;284.907.645.639.978
r0:5-rho:0.8-M:10000-K:0.0005-tau:1-n:6;0,0005;10000;1000000;200;200;2;0,5;0,01;0,01;6;5;10;0,8;0,5;1;lagrange;5,1;6;5;27.203.405.677.999.300
r0:5-rho:0.8-M:10000-K:0.0005-tau:1-n:5;0,0005;10000;1000000;200;200;2;0,5;0,01;0,01;5;5;10;0,8;0,5;1;lagrange;6,1;7;6;28.973.384.681.001.300
r0:5-rho:0.8-M:10000-K:0.0005-tau:1-n:4;0,0005;10000;1000000;200;200;2;0,5;0,01;0,01;4;5;10;0,8;0,5;1;lagrange;8;8;8;3.363.930.863.900.160
r0:5-rho:0.8-M:10000-K:0.0005-tau:1-n:3;0,0005;10000;1000000;200;200;2;0,5;0,01;0,01;3;5;10;0,8;0,5;1;lagrange;10,5;13;10;3.864.995.486.099.720
r0:5-rho:0.8-M:10000-K:0.0005-tau:0.5-n:8;0,0005;10000;1000000;200;200;2;0,5;0,01;0,01;8;5;10;0,8;0,5;0,5;lagrange;4;4;4;26.083.451.776.998.100
r0:5-rho:0.8-M:10000-K:0.0005-tau:0.5-n:7;0,0005;10000;1000000;200;200;2;0,5;0,01;0,01;7;5;10;0,8;0,5;0,5;lagrange;4,8;5;4;2.850.171.402.200.060
r0:5-rho:0.8-M:10000-K:0.0005-tau:0.5-n:6;0,0005;10000;1000000;200;200;2;0,5;0,01;0,01;6;5;10;0,8;0,5;0,5;lagrange;5;5;5;2.658.596.643.900.090
r0:5-rho:0.8-M:10000-K:0.0005-tau:0.5-n:5;0,0005;10000;1000000;200;200;2;0,5;0,01;0,01;5;5;10;0,8;0,5;0,5;lagrange;6;6;6;28.486.471.132.997.300
r0:5-rho:0.8-M:10000-K:0.0005-tau:0.5-n:4;0,0005;10000;1000000;200;200;2;0,5;0,01;0,01;4;5;10;0,8;0,5;0,5;lagrange;8;8;8;33.660.544.660.997.400
r0:5-rho:0.8-M:10000-K:0.0005-tau:0.5-n:3;0,0005;10000;1000000;200;200;2;0,5;0,01;0,01;3;5;10;0,8;0,5;0,5;lagrange;10,6;12;10;391.947.827.039.985
r0:5-rho:0.8-M:10000-K:0.0005-tau:0.1-n:8;0,0005;10000;1000000;200;200;2;0,5;0,01;0,01;8;5;10;0,8;0,5;0,1;lagrange;4;4;4;26.036.598.415.001.200
r0:5-rho:0.8-M:10000-K:0.0005-tau:0.1-n:7;0,0005;10000;1000000;200;200;2;0,5;0,01;0,01;7;5;10;0,8;0,5;0,1;lagrange;4,8;5;4;28.495.991.490.999.500
r0:5-rho:0.8-M:10000-K:0.0005-tau:0.1-n:6;0,0005;10000;1000000;200;200;2;0,5;0,01;0,01;6;5;10;0,8;0,5;0,1;lagrange;5,4;6;5;28.914.814.291.998.400
r0:5-rho:0.8-M:10000-K:0.0005-tau:0.1-n:5;0,0005;10000;1000000;200;200;2;0,5;0,01;0,01;5;5;10;0,8;0,5;0,1;lagrange;6,2;7;6;29.487.677.288.001.500
r0:5-rho:0.8-M:10000-K:0.0005-tau:0.1-n:4;0,0005;10000;1000000;200;200;2;0,5;0,01;0,01;4;5;10;0,8;0,5;0,1;lagrange;8;8;8;3.374.384.450.800.060
r0:5-rho:0.8-M:10000-K:0.0005-tau:0.1-n:3;0,0005;10000;1000000;200;200;2;0,5;0,01;0,01;3;5;10;0,8;0,5;0,1;lagrange;10;10;10;3.705.045.929.500.190
r0:5-rho:0.8-M:10000-K:0.0007-tau:1-n:8;0,0007;10000;1000000;200;200;2;0,5;0,01;0,01;8;5;10;0,8;0,5;1;lagrange;4;4;4;26.057.609.323.001.000
r0:5-rho:0.8-M:10000-K:0.0007-tau:1-n:7;0,0007;10000;1000000;200;200;2;0,5;0,01;0,01;7;5;10;0,8;0,5;1;lagrange;4,7;5;4;27.922.093.221.997.700
r0:5-rho:0.8-M:10000-K:0.0007-tau:1-n:6;0,0007;10000;1000000;200;200;2;0,5;0,01;0,01;6;5;10;0,8;0,5;1;lagrange;5,3;6;5;2.835.948.420.099.880
r0:5-rho:0.8-M:10000-K:0.0007-tau:1-n:5;0,0007;10000;1000000;200;200;2;0,5;0,01;0,01;5;5;10;0,8;0,5;1;lagrange;6;6;6;28.481.832.014.997.000
r0:5-rho:0.8-M:10000-K:0.0007-tau:1-n:4;0,0007;10000;1000000;200;200;2;0,5;0,01;0,01;4;5;10;0,8;0,5;1;lagrange;8;8;8;33.695.308.033.999.000
r0:5-rho:0.8-M:10000-K:0.0007-tau:1-n:3;0,0007;10000;1000000;200;200;2;0,5;0,01;0,01;3;5;10;0,8;0,5;1;lagrange;10,1;11;10;3.740.505.791.999.740
r0:5-rho:0.8-M:10000-K:0.0007-tau:0.5-n:8;0,0007;10000;1000000;200;200;2;0,5;0,01;0,01;8;5;10;0,8;0,5;0,5;lagrange;4;4;4;26.043.245.839.999.100
r0:5-rho:0.8-M:10000-K:0.0007-tau:0.5-n:7;0,0007;10000;1000000;200;200;2;0,5;0,01;0,01;7;5;10;0,8;0,5;0,5;lagrange;4,9;5;4;29.072.889.506.998.700
r0:5-rho:0.8-M:10000-K:0.0007-tau:0.5-n:6;0,0007;10000;1000000;200;200;2;0,5;0,01;0,01;6;5;10;0,8;0,5;0,5;lagrange;5,1;6;5;27.267.038.460.999.100
r0:5-rho:0.8-M:10000-K:0.0007-tau:0.5-n:5;0,0007;10000;1000000;200;200;2;0,5;0,01;0,01;5;5;10;0,8;0,5;0,5;lagrange;6,1;7;6;2.908.041.377.699.910
r0:5-rho:0.8-M:10000-K:0.0007-tau:0.5-n:4;0,0007;10000;1000000;200;200;2;0,5;0,01;0,01;4;5;10;0,8;0,5;0,5;lagrange;8;8;8;3.376.784.739.300.270
r0:5-rho:0.8-M:10000-K:0.0007-tau:0.5-n:3;0,0007;10000;1000000;200;200;2;0,5;0,01;0,01;3;5;10;0,8;0,5;0,5;lagrange;10,1;11;10;37.380.850.452.002.000
r0:5-rho:0.8-M:10000-K:0.0007-tau:0.1-n:8;0,0007;10000;1000000;200;200;2;0,5;0,01;0,01;8;5;10;0,8;0,5;0,1;lagrange;4;4;4;25.937.127.318.997.200
r0:5-rho:0.8-M:10000-K:0.0007-tau:0.1-n:7;0,0007;10000;1000000;200;200;2;0,5;0,01;0,01;7;5;10;0,8;0,5;0,1;lagrange;4,8;5;4;28.364.901.734.999.800
r0:5-rho:0.8-M:10000-K:0.0007-tau:0.1-n:6;0,0007;10000;1000000;200;200;2;0,5;0,01;0,01;6;5;10;0,8;0,5;0,1;lagrange;5,2;6;5;2.791.486.955.800.060
r0:5-rho:0.8-M:10000-K:0.0007-tau:0.1-n:5;0,0007;10000;1000000;200;200;2;0,5;0,01;0,01;5;5;10;0,8;0,5;0,1;lagrange;6,2;7;6;2.945.832.589.800.190
r0:5-rho:0.8-M:10000-K:0.0007-tau:0.1-n:4;0,0007;10000;1000000;200;200;2;0,5;0,01;0,01;4;5;10;0,8;0,5;0,1;lagrange;8;8;8;33.659.254.455.000.300
r0:5-rho:0.8-M:10000-K:0.0007-tau:0.1-n:3;0,0007;10000;1000000;200;200;2;0,5;0,01;0,01;3;5;10;0,8;0,5;0,1;lagrange;10,3;12;10;38.109.460.678.002.500
r0:5-rho:0.8-M:10000-K:0.001-tau:1-n:8;0,001;10000;1000000;200;200;2;0,5;0,01;0,01;8;5;10;0,8;0,5;1;lagrange;4;4;4;2.613.604.058.800.040
r0:5-rho:0.8-M:10000-K:0.001-tau:1-n:7;0,001;10000;1000000;200;200;2;0,5;0,01;0,01;7;5;10;0,8;0,5;1;lagrange;5,8;11;4;3.440.448.235.599.970
r0:5-rho:0.8-M:10000-K:0.001-tau:1-n:6;0,001;10000;1000000;200;200;2;0,5;0,01;0,01;6;5;10;0,8;0,5;1;lagrange;5,1;6;5;2.742.075.630.399.990
r0:5-rho:0.8-M:10000-K:0.001-tau:1-n:5;0,001;10000;1000000;200;200;2;0,5;0,01;0,01;5;5;10;0,8;0,5;1;lagrange;6,1;7;6;28.998.332.732.000.500
r0:5-rho:0.8-M:10000-K:0.001-tau:1-n:4;0,001;10000;1000000;200;200;2;0,5;0,01;0,01;4;5;10;0,8;0,5;1;lagrange;8;8;8;3.368.035.905.900.250
r0:5-rho:0.8-M:10000-K:0.001-tau:1-n:3;0,001;10000;1000000;200;200;2;0,5;0,01;0,01;3;5;10;0,8;0,5;1;lagrange;10,2;12;10;37.794.542.325.998.900
r0:5-rho:0.8-M:10000-K:0.001-tau:0.5-n:8;0,001;10000;1000000;200;200;2;0,5;0,01;0,01;8;5;10;0,8;0,5;0,5;lagrange;4;4;4;2.604.572.482.399.810
r0:5-rho:0.8-M:10000-K:0.001-tau:0.5-n:7;0,001;10000;1000000;200;200;2;0,5;0,01;0,01;7;5;10;0,8;0,5;0,5;lagrange;5;6;4;29.718.713.063.000.900
r0:5-rho:0.8-M:10000-K:0.001-tau:0.5-n:6;0,001;10000;1000000;200;200;2;0,5;0,01;0,01;6;5;10;0,8;0,5;0,5;lagrange;5,1;6;5;27.300.724.892.000.200
r0:5-rho:0.8-M:10000-K:0.001-tau:0.5-n:5;0,001;10000;1000000;200;200;2;0,5;0,01;0,01;5;5;10;0,8;0,5;0,5;lagrange;6,1;7;6;29.001.476.560.999.400
r0:5-rho:0.8-M:10000-K:0.001-tau:0.5-n:4;0,001;10000;1000000;200;200;2;0,5;0,01;0,01;4;5;10;0,8;0,5;0,5;lagrange;8,1;9;8;34.086.811.083.998.300
r0:5-rho:0.8-M:10000-K:0.001-tau:0.5-n:3;0,001;10000;1000000;200;200;2;0,5;0,01;0,01;3;5;10;0,8;0,5;0,5;lagrange;10,4;13;10;3.860.931.351.399.990
r0:5-rho:0.8-M:10000-K:0.001-tau:0.1-n:8;0,001;10000;1000000;200;200;2;0,5;0,01;0,01;8;5;10;0,8;0,5;0,1;lagrange;4;4;4;26.049.487.946.998.800
r0:5-rho:0.8-M:10000-K:0.001-tau:0.1-n:7;0,001;10000;1000000;200;200;2;0,5;0,01;0,01;7;5;10;0,8;0,5;0,1;lagrange;4,7;5;4;27.876.148.543.000.400
r0:5-rho:0.8-M:10000-K:0.001-tau:0.1-n:6;0,001;10000;1000000;200;200;2;0,5;0,01;0,01;6;5;10;0,8;0,5;0,1;lagrange;5,5;6;5;2.941.358.109.700.010
r0:5-rho:0.8-M:10000-K:0.001-tau:0.1-n:5;0,001;10000;1000000;200;200;2;0,5;0,01;0,01;5;5;10;0,8;0,5;0,1;lagrange;6;6;6;28.502.573.363.999.500
r0:5-rho:0.8-M:10000-K:0.001-tau:0.1-n:4;0,001;10000;1000000;200;200;2;0,5;0,01;0,01;4;5;10;0,8;0,5;0,1;lagrange;8;8;8;33.817.711.621.999.400
r0:5-rho:0.8-M:10000-K:0.001-tau:0.1-n:3;0,001;10000;1000000;200;200;2;0,5;0,01;0,01;3;5;10;0,8;0,5;0,1;lagrange;10,5;14;10;3.902.764.680.299.870
r0:5-rho:0.8-M:10000-K:0-tau:1-n:8;0;10000;1000000;200;200;2;0,5;0,01;0,01;8;5;10;0,8;0,5;1;lagrange;4;4;4;26.071.834.564.998.400
r0:5-rho:0.8-M:10000-K:0-tau:1-n:7;0;10000;1000000;200;200;2;0,5;0,01;0,01;7;5;10;0,8;0,5;1;lagrange;4,7;5;4;27.789.452.577.999.300
r0:5-rho:0.8-M:10000-K:0-tau:1-n:6;0;10000;1000000;200;200;2;0,5;0,01;0,01;6;5;10;0,8;0,5;1;lagrange;5,2;6;5;2.784.123.636.500.220
r0:5-rho:0.8-M:10000-K:0-tau:1-n:5;0;10000;1000000;200;200;2;0,5;0,01;0,01;5;5;10;0,8;0,5;1;lagrange;6,1;7;6;28.952.200.642.001.100
r0:5-rho:0.8-M:10000-K:0-tau:1-n:4;0;10000;1000000;200;200;2;0,5;0,01;0,01;4;5;10;0,8;0,5;1;lagrange;8;8;8;3.364.487.963.400.090
r0:5-rho:0.8-M:10000-K:0-tau:1-n:3;0;10000;1000000;200;200;2;0,5;0,01;0,01;3;5;10;0,8;0,5;1;lagrange;10,5;12;10;3.903.552.952.799.870
r0:5-rho:0.8-M:10000-K:0-tau:0.5-n:8;0;10000;1000000;200;200;2;0,5;0,01;0,01;8;5;10;0,8;0,5;0,5;lagrange;4;4;4;2.600.265.935.599.960
r0:5-rho:0.8-M:10000-K:0-tau:0.5-n:7;0;10000;1000000;200;200;2;0,5;0,01;0,01;7;5;10;0,8;0,5;0,5;lagrange;5;6;4;29.641.056.323.001.900
r0:5-rho:0.8-M:10000-K:0-tau:0.5-n:6;0;10000;1000000;200;200;2;0,5;0,01;0,01;6;5;10;0,8;0,5;0,5;lagrange;5,2;6;5;27.781.213.563.001.000
r0:5-rho:0.8-M:10000-K:0-tau:0.5-n:5;0;10000;1000000;200;200;2;0,5;0,01;0,01;5;5;10;0,8;0,5;0,5;lagrange;6,3;7;6;3.004.810.083.199.840
r0:5-rho:0.8-M:10000-K:0-tau:0.5-n:4;0;10000;1000000;200;200;2;0,5;0,01;0,01;4;5;10;0,8;0,5;0,5;lagrange;8;8;8;33.709.339.040.000.400
r0:5-rho:0.8-M:10000-K:0-tau:0.5-n:3;0;10000;1000000;200;200;2;0,5;0,01;0,01;3;5;10;0,8;0,5;0,5;lagrange;10,3;12;10;38.230.594.933.000.200
r0:5-rho:0.8-M:10000-K:0-tau:0.1-n:8;0;10000;1000000;200;200;2;0,5;0,01;0,01;8;5;10;0,8;0,5;0,1;lagrange;4;4;4;26.027.466.886.000.100
r0:5-rho:0.8-M:10000-K:0-tau:0.1-n:7;0;10000;1000000;200;200;2;0,5;0,01;0,01;7;5;10;0,8;0,5;0,1;lagrange;4,7;5;4;27.907.696.041.002.000
r0:5-rho:0.8-M:10000-K:0-tau:0.1-n:6;0;10000;1000000;200;200;2;0,5;0,01;0,01;6;5;10;0,8;0,5;0,1;lagrange;5,1;6;5;27.213.909.848.000.100
r0:5-rho:0.8-M:10000-K:0-tau:0.1-n:5;0;10000;1000000;200;200;2;0,5;0,01;0,01;5;5;10;0,8;0,5;0,1;lagrange;6,1;7;6;2.892.314.627.400.260
